Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
45,No,Travel_Rarely,885,Research & Development,3,3,Life Sciences,1,482,1,Male,116,1,5,Healthcare Representative,1,Single,17748,18054,7,Y,No,14,3,2,80,2,24,0,3,6,2,1,2
57,Yes,Travel_Frequently,847,Research & Development,7,2,Life Sciences,1,483,1,Female,108,1,5,Research Director,1,Divorced,17390,19322,2,Y,Yes,14,3,1,80,1,35,5,2,11,4,2,3
56,No,Travel_Frequently,755,Research & Development,25,4,Medical,1,484,2,Female,93,1,3,Sales Executive,3,Divorced,14810,16300,2,Y,No,16,4,1,80,0,37,6,2,14,5,3,4
40,No,Non-Travel,591,Research & Development,12,4,Other,1,485,4,Male,79,1,3,Healthcare Representative,4,Divorced,11883,8746,0,Y,No,25,4,1,80,0,18,6,1,9,3,3,3
48,No,Travel_Rarely,473,Research & Development,25,3,Life Sciences,1,486,4,Female,58,4,2,Human Resources,4,Married,9501,9699,5,Y,No,22,3,4,80,1,27,1,3,11,4,3,3
60,No,Travel_Frequently,948,Sales,14,5,Medical,1,487,2,Male,117,2,5,Manufacturing Director,3,Married,18824,17812,7,Y,No,17,4,4,80,1,39,3,3,17,6,4,5
36,No,Non-Travel,503,Research & Development,23,2,Marketing,1,488,1,Female,62,2,2,Manufacturing Director,3,Single,10019,14828,2,Y,No,23,4,3,80,0,17,2,4,0,0,0,0
32,No,Non-Travel,592,Research & Development,29,5,Medical,1,489,2,Female,76,4,3,Research Director,2,Single,12291,16222,5,Y,No,19,3,4,80,2,12,2,2,0,0,0,0
35,Yes,Travel_Rarely,218,Research & Development,11,2,Other,1,490,3,Male,34,4,1,Healthcare Representative,1,Divorced,4579,6123,7,Y,Yes,18,4,2,80,2,14,2,3,1,0,2,0
51,No,Travel_Rarely,565,Research & Development,6,4,Marketing,1,491,3,Female,75,4,3,Sales Representative,4,Married,11402,10260,0,Y,Yes,19,3,2,80,1,31,3,1,4,1,0,1
26,No,Non-Travel,319,Sales,21,3,Other,1,492,4,Male,39,2,1,Manager,4,Divorced,6172,6707,6,Y,No,11,3,3,80,1,7,6,3,0,0,1,0
22,No,Travel_Rarely,323,Sales,4,2,Marketing,1,493,4,Male,39,2,1,Manufacturing Director,1,Single,6792,10432,1,Y,No,13,4,1,80,2,2,3,4,2,0,0,0
32,No,Travel_Rarely,651,Sales,7,3,Technical Degree,1,494,1,Female,73,4,3,Laboratory Technician,3,Divorced,12623,12407,6,Y,Yes,11,3,1,80,0,11,4,4,0,0,0,0
43,No,Travel_Rarely,780,Research & Development,21,3,Technical Degree,1,495,4,Male,94,1,4,Healthcare Representative,3,Single,14904,14720,4,Y,No,20,4,3,80,1,24,3,3,13,5,3,4
30,No,Non-Travel,195,Research & Development,11,4,Technical Degree,1,496,1,Female,26,3,1,Manufacturing Director,3,Married,3965,5969,3,Y,No,24,3,1,80,0,10,1,2,3,1,1,1
53,No,Non-Travel,615,Research & Development,21,4,Technical Degree,1,497,4,Female,81,4,3,Manufacturing Director,1,Single,12420,12263,0,Y,No,14,3,2,80,0,31,2,3,13,5,4,4
25,No,Travel_Frequently,890,Research & Development,29,3,Other,1,498,1,Female,113,1,5,Manufacturing Director,4,Single,18255,17109,0,Y,No,24,3,1,80,2,3,3,2,6,2,0,2
22,No,Travel_Rarely,335,Research & Development,7,3,Technical Degree,1,499,4,Male,37,2,1,Sales Representative,3,Divorced,6499,8711,1,Y,No,24,3,3,80,0,1,2,3,0,0,0,0
32,No,Travel_Rarely,277,Research & Development,15,4,Marketing,1,500,3,Female,31,3,1,Research Scientist,3,Divorced,5657,6786,2,Y,No,16,4,4,80,0,12,3,2,0,0,0,0
26,Yes,Non-Travel,496,Research & Development,18,3,Life Sciences,1,501,2,Male,56,4,2,Human Resources,2,Married,9387,10119,2,Y,No,19,3,1,80,2,4,0,2,0,0,0,0
39,No,Travel_Rarely,765,Research & Development,23,3,Other,1,502,2,Female,95,4,4,Manager,4,Single,15616,18764,3,Y,No,14,3,2,80,2,20,6,1,0,0,0,0
37,No,Travel_Frequently,293,Research & Development,11,4,Medical,1,503,4,Female,37,3,1,Manufacturing Director,4,Divorced,6248,5808,1,Y,Yes,15,3,4,80,0,15,4,1,6,2,2,2
49,No,Non-Travel,477,Research & Development,29,5,Marketing,1,504,4,Male,54,1,2,Healthcare Representative,4,Single,8806,8153,8,Y,No,23,3,4,80,0,30,3,3,14,5,1,4
42,No,Travel_Frequently,859,Sales,26,4,Life Sciences,1,505,1,Male,108,2,5,Sales Executive,1,Divorced,17439,13697,0,Y,No,17,4,4,80,0,23,4,4,13,5,3,4
20,Yes,Non-Travel,326,Research & Development,19,3,Medical,1,506,1,Female,41,3,1,Laboratory Technician,2,Divorced,6585,7499,0,Y,No,21,4,2,80,0,1,6,4,1,0,2,0
56,No,Travel_Rarely,524,Research & Development,16,4,Medical,1,507,1,Male,67,1,2,Sales Representative,4,Single,10210,9099,7,Y,Yes,16,3,1,80,0,36,5,4,15,6,3,5
52,No,Non-Travel,245,Research & Development,17,3,Other,1,508,1,Male,36,3,1,Laboratory Technician,2,Married,5065,3168,3,Y,Yes,12,4,1,80,1,33,0,4,14,5,3,4
31,No,Travel_Frequently,479,Research & Development,21,2,Medical,1,509,1,Female,59,2,2,Research Scientist,1,Single,9594,8735,8,Y,Yes,24,3,2,80,1,9,3,4,8,3,2,2
30,No,Non-Travel,511,Research & Development,3,4,Medical,1,510,3,Male,56,4,2,Manufacturing Director,2,Married,9905,5146,8,Y,No,17,3,1,80,1,9,0,2,0,0,0,0
39,No,Non-Travel,503,Research & Development,20,3,Marketing,1,511,3,Female,57,1,2,Healthcare Representative,2,Married,9692,10326,8,Y,No,19,4,4,80,3,20,4,4,4,1,0,1
38,No,Travel_Frequently,522,Research & Development,18,5,Medical,1,512,2,Male,69,3,2,Healthcare Representative,4,Single,11264,10225,6,Y,No,22,3,2,80,1,17,2,2,9,3,0,3
58,No,Non-Travel,552,Sales,9,4,Technical Degree,1,513,1,Female,69,4,3,Research Director,1,Divorced,11295,13300,5,Y,Yes,23,4,4,80,0,38,1,3,18,7,6,6
49,No,Travel_Rarely,490,Research & Development,14,4,Other,1,514,1,Male,57,3,2,Research Scientist,1,Single,9332,11421,0,Y,Yes,21,3,2,80,2,28,5,3,12,4,4,4
32,No,Travel_Rarely,579,Research & Development,26,3,Life Sciences,1,515,1,Female,76,2,3,Human Resources,4,Single,11555,15031,3,Y,Yes,15,3,1,80,1,10,4,2,6,2,0,2
35,No,Travel_Frequently,382,Sales,7,2,Technical Degree,1,516,2,Female,45,4,2,Sales Representative,4,Married,7596,8995,1,Y,No,15,4,4,80,0,16,6,4,6,2,2,2
31,No,Non-Travel,607,Research & Development,23,3,Technical Degree,1,517,4,Female,80,1,3,Sales Representative,2,Married,12499,11791,3,Y,No,18,4,2,80,1,10,0,4,7,2,0,2
23,Yes,Travel_Rarely,189,Research & Development,6,3,Other,1,518,4,Female,24,3,1,Healthcare Representative,2,Single,3838,4728,8,Y,No,22,3,1,80,2,4,0,1,3,1,1,1
45,No,Travel_Frequently,325,Research & Development,23,3,Life Sciences,1,519,2,Male,41,2,1,Healthcare Representative,4,Divorced,6185,6403,2,Y,No,20,3,1,80,2,23,1,4,10,4,0,3
27,No,Non-Travel,532,Sales,8,4,Marketing,1,520,2,Female,66,2,3,Manager,1,Married,10400,11362,0,Y,No,13,4,1,80,1,6,6,4,2,0,0,0
58,No,Travel_Rarely,987,Sales,5,4,Medical,1,521,4,Female,123,3,5,Laboratory Technician,4,Married,19111,17862,8,Y,No,18,4,4,80,0,39,6,3,15,6,2,5
19,No,Travel_Frequently,365,Sales,16,3,Technical Degree,1,522,2,Male,41,2,1,Sales Representative,3,Married,6567,7688,2,Y,No,15,3,1,80,3,1,3,4,0,0,0,0
58,No,Non-Travel,401,Research & Development,1,5,Medical,1,523,1,Female,48,3,1,Research Director,1,Single,7759,7320,8,Y,No,13,4,3,80,0,39,4,4,11,4,4,3
43,No,Travel_Rarely,459,Research & Development,22,3,Marketing,1,524,1,Male,55,1,2,Manager,4,Single,8970,9330,1,Y,No,16,4,2,80,3,23,3,4,4,1,3,1
37,Yes,Travel_Rarely,327,Sales,6,1,Technical Degree,1,525,1,Male,47,3,2,Manufacturing Director,1,Divorced,7375,3234,3,Y,Yes,18,4,4,80,2,16,1,2,10,4,0,3
48,Yes,Travel_Rarely,363,Research & Development,16,5,Technical Degree,1,526,1,Female,45,4,2,Manager,2,Married,7133,10583,8,Y,No,15,4,4,80,0,28,4,2,5,2,0,1
33,Yes,Travel_Frequently,240,Sales,14,3,Life Sciences,1,527,3,Female,34,1,1,Human Resources,4,Single,4969,9554,1,Y,Yes,13,3,4,80,1,14,3,1,5,2,0,1
43,No,Non-Travel,748,Research & Development,18,4,Life Sciences,1,528,1,Male,99,1,4,Healthcare Representative,4,Single,14968,19236,2,Y,No,13,3,1,80,2,22,0,1,6,2,0,2
41,Yes,Non-Travel,727,Research & Development,20,4,Life Sciences,1,529,2,Female,89,4,3,Research Scientist,1,Single,14045,13864,1,Y,No,15,4,4,80,0,21,4,2,10,4,7,3
50,No,Travel_Rarely,680,Research & Development,28,2,Marketing,1,530,3,Male,87,4,3,Sales Executive,3,Married,13433,14707,7,Y,No,23,3,4,80,2,31,1,3,15,6,1,5
25,No,Travel_Frequently,240,Human Resources,3,2,Marketing,1,531,4,Male,38,1,1,Research Scientist,3,Married,5817,6655,6,Y,No,16,3,3,80,0,5,1,2,5,2,0,1
46,No,Non-Travel,785,Research & Development,2,2,Medical,1,532,4,Female,95,1,5,Sales Representative,2,Married,16052,17746,2,Y,Yes,13,4,4,80,2,26,2,3,16,6,3,5
58,No,Travel_Rarely,683,Research & Development,10,3,Technical Degree,1,533,4,Female,82,1,3,Manager,4,Married,13148,13851,8,Y,No,19,3,4,80,3,37,4,2,14,5,3,4
44,No,Travel_Rarely,617,Research & Development,8,5,Technical Degree,1,534,3,Female,75,4,3,Manufacturing Director,1,Single,11921,10407,4,Y,No,11,4,3,80,0,24,1,2,11,4,1,3
52,No,Non-Travel,769,Sales,22,5,Marketing,1,535,4,Male,95,3,4,Healthcare Representative,1,Married,15174,15168,8,Y,No,11,3,2,80,1,33,1,2,7,2,3,2
60,No,Travel_Rarely,281,Research & Development,25,3,Marketing,1,536,2,Male,34,1,1,Sales Representative,1,Married,5227,3099,4,Y,No,23,4,1,80,3,39,0,1,15,6,1,5
50,No,Travel_Rarely,291,Research & Development,18,2,Marketing,1,537,2,Female,32,2,1,Research Scientist,1,Married,5727,6945,4,Y,No,22,3,3,80,0,29,6,1,12,4,2,4
43,No,Travel_Rarely,547,Sales,7,3,Marketing,1,538,3,Female,67,3,3,Research Scientist,4,Divorced,10381,10462,7,Y,No,18,3,2,80,2,22,0,4,13,5,0,4
47,Yes,Non-Travel,472,Research & Development,2,2,Medical,1,539,2,Female,57,3,2,Human Resources,1,Married,9135,12444,5,Y,Yes,12,4,4,80,0,28,6,3,5,2,0,1
51,No,Non-Travel,471,Research & Development,11,3,Medical,1,540,3,Male,59,1,3,Sales Representative,2,Divorced,9714,13499,2,Y,No,16,4,1,80,3,29,6,1,14,5,3,4
53,No,Travel_Rarely,427,Research & Development,3,4,Other,1,541,4,Male,50,1,1,Human Resources,1,Married,7855,7065,1,Y,No,13,3,3,80,0,33,0,3,9,3,4,3
28,No,Travel_Rarely,579,Research & Development,22,4,Technical Degree,1,542,2,Female,78,2,3,Research Scientist,1,Divorced,12264,14591,1,Y,No,24,3,2,80,2,8,6,4,6,2,4,2
21,No,Non-Travel,397,Research & Development,7,3,Medical,1,543,3,Male,51,4,2,Human Resources,1,Divorced,8856,8880,3,Y,No,20,4,1,80,3,2,3,4,2,0,1,0
32,No,Travel_Frequently,695,Research & Development,5,5,Life Sciences,1,544,1,Female,84,4,3,Sales Representative,2,Married,13575,16488,1,Y,No,13,4,1,80,0,11,3,1,7,2,1,2
58,Yes,Travel_Rarely,198,Research & Development,10,2,Technical Degree,1,545,3,Female,23,2,1,Manufacturing Director,1,Divorced,3564,3096,7,Y,Yes,13,3,4,80,0,39,2,4,16,6,4,5
30,No,Travel_Frequently,487,Research & Development,17,4,Life Sciences,1,546,4,Female,61,2,2,Sales Representative,2,Divorced,9673,9419,2,Y,Yes,16,3,2,80,0,10,5,4,5,2,2,1
36,No,Travel_Frequently,946,Sales,24,3,Technical Degree,1,547,4,Female,120,3,5,Human Resources,1,Divorced,18806,20287,0,Y,Yes,12,3,1,80,1,15,1,3,1,0,0,0
54,No,Travel_Rarely,577,Research & Development,29,3,Technical Degree,1,548,2,Male,71,4,3,Manufacturing Director,3,Married,10863,12194,7,Y,No,20,3,1,80,1,34,0,4,17,6,4,5
53,No,Non-Travel,574,Sales,9,3,Other,1,549,1,Male,74,3,3,Manufacturing Director,4,Single,11811,13487,4,Y,No,23,4,2,80,1,31,0,2,13,5,5,4
18,No,Non-Travel,985,Research & Development,6,5,Life Sciences,1,550,4,Male,124,3,5,Sales Representative,3,Divorced,19459,22186,3,Y,No,22,3,3,80,2,1,4,1,4,1,2,1
29,No,Non-Travel,360,Sales,12,2,Medical,1,551,2,Female,44,1,1,Research Director,3,Single,7012,8867,3,Y,No,13,3,2,80,1,8,0,4,4,1,4,1
45,No,Travel_Rarely,340,Research & Development,7,3,Life Sciences,1,552,4,Female,45,2,1,Human Resources,2,Married,6459,4659,8,Y,No,20,4,4,80,0,25,2,4,11,4,1,3
25,Yes,Non-Travel,314,Sales,29,4,Other,1,553,2,Male,40,2,1,Human Resources,2,Married,6465,6288,2,Y,Yes,19,3,1,80,1,6,4,2,1,0,0,0
29,No,Travel_Rarely,816,Research & Development,11,1,Life Sciences,1,554,1,Male,101,3,4,Laboratory Technician,1,Divorced,16258,12628,2,Y,No,24,3,4,80,0,8,2,4,2,0,0,0
55,No,Non-Travel,307,Research & Development,3,2,Medical,1,555,4,Female,44,1,2,Research Scientist,3,Married,7033,8135,0,Y,No,13,3,3,80,2,35,2,3,17,6,6,5
36,No,Travel_Rarely,458,Research & Development,24,4,Other,1,556,2,Female,59,4,2,Research Director,1,Married,9287,10564,0,Y,No,16,3,3,80,1,14,0,3,1,0,0,0
32,No,Non-Travel,352,Research & Development,15,5,Life Sciences,1,557,2,Male,43,2,1,Healthcare Representative,1,Single,6762,7739,0,Y,No,19,4,4,80,1,13,4,4,0,0,0,0
43,No,Travel_Rarely,769,Research & Development,21,3,Marketing,1,558,2,Male,92,2,4,Human Resources,4,Divorced,15148,14010,2,Y,No,19,3,4,80,2,21,1,4,7,2,4,2
28,No,Travel_Rarely,577,Research & Development,27,4,Technical Degree,1,559,1,Female,65,3,3,Healthcare Representative,4,Married,11508,13468,2,Y,No,11,3,3,80,0,7,6,2,4,1,3,1
32,No,Travel_Rarely,494,Research & Development,27,4,Life Sciences,1,560,3,Male,52,4,2,Laboratory Technician,4,Married,9267,8824,0,Y,No,20,3,3,80,2,12,4,4,7,2,5,2
35,Yes,Travel_Rarely,423,Human Resources,13,3,Medical,1,561,3,Male,50,2,2,Sales Executive,2,Single,8579,4562,4,Y,Yes,12,4,3,80,1,15,5,2,2,0,0,0
25,Yes,Travel_Frequently,311,Research & Development,17,4,Marketing,1,562,1,Male,41,1,1,Research Scientist,1,Married,6429,3289,5,Y,No,23,3,1,80,3,4,4,4,0,0,0,0
51,Yes,Travel_Rarely,334,Sales,24,5,Other,1,563,4,Female,35,3,1,Sales Executive,1,Single,6244,4110,8,Y,Yes,15,3,4,80,1,29,3,2,11,4,1,3
40,No,Travel_Rarely,504,Sales,5,2,Technical Degree,1,564,2,Male,60,4,2,Research Scientist,3,Divorced,9862,9185,4,Y,Yes,20,4,4,80,0,18,0,2,11,4,0,3
33,No,Travel_Rarely,450,Research & Development,2,3,Life Sciences,1,565,2,Male,55,4,2,Research Scientist,1,Married,8991,10254,0,Y,No,22,3,4,80,1,13,6,3,6,2,3,2
21,Yes,Travel_Rarely,476,Sales,27,4,Other,1,566,2,Female,52,2,2,Research Scientist,2,Divorced,9171,9484,1,Y,No,11,3,3,80,2,1,2,1,0,0,1,0
59,No,Travel_Rarely,874,Research & Development,18,5,Other,1,567,3,Female,112,3,5,Healthcare Representative,4,Single,17354,16579,0,Y,No,25,4,2,80,1,37,5,2,24,9,6,8
24,No,Non-Travel,574,Research & Development,25,4,Other,1,568,1,Female,73,4,3,Sales Executive,3,Divorced,11660,10013,1,Y,No,17,3,3,80,1,4,1,2,6,2,1,2
53,No,Travel_Rarely,665,Research & Development,10,4,Medical,1,569,3,Male,86,1,3,Research Director,2,Single,13027,13732,6,Y,No,25,3,3,80,0,32,4,2,15,6,1,5
27,No,Non-Travel,388,Research & Development,7,4,Medical,1,570,4,Male,50,4,2,Sales Executive,4,Married,8242,9383,8,Y,No,22,3,1,80,1,8,1,1,2,0,0,0
51,No,Travel_Rarely,635,Research & Development,22,2,Marketing,1,571,1,Female,83,2,3,Healthcare Representative,4,Divorced,13004,16377,2,Y,No,19,3,4,80,1,32,2,3,5,2,2,1
18,No,Travel_Frequently,331,Research & Development,26,4,Other,1,572,2,Male,42,3,1,Laboratory Technician,1,Single,6830,6741,5,Y,No,20,4,4,80,1,1,1,3,1,0,0,0
60,No,Travel_Rarely,432,Research & Development,9,5,Other,1,573,1,Female,59,1,2,Sales Representative,3,Single,9311,10893,3,Y,No,21,3,4,80,1,41,4,1,16,6,3,5
55,No,Non-Travel,556,Research & Development,5,5,Technical Degree,1,574,3,Male,70,4,3,Sales Executive,4,Divorced,11078,7921,0,Y,No,25,4,2,80,0,35,3,4,14,5,5,4
49,No,Travel_Frequently,935,Research & Development,5,4,Marketing,1,575,2,Male,126,2,5,Sales Executive,3,Single,19282,21227,6,Y,No,25,4,2,80,1,27,0,1,10,4,2,3
23,No,Travel_Frequently,934,Sales,13,3,Medical,1,576,3,Male,113,2,5,Laboratory Technician,4,Divorced,18791,17023,6,Y,Yes,16,3,4,80,1,1,4,2,2,0,1,0
28,Yes,Non-Travel,329,Research & Development,15,5,Technical Degree,1,577,1,Male,39,4,1,Sales Representative,2,Single,5919,3284,0,Y,Yes,25,4,4,80,1,6,1,3,3,1,0,1
55,No,Travel_Frequently,554,Sales,6,4,Marketing,1,578,4,Male,65,2,3,Healthcare Representative,4,Married,10426,10318,7,Y,No,19,3,2,80,2,36,6,2,16,6,6,5
55,No,Non-Travel,371,Research & Development,27,4,Medical,1,579,3,Female,45,1,2,Research Scientist,2,Married,7513,4325,6,Y,No,21,3,4,80,1,36,0,1,16,6,5,5
41,No,Non-Travel,974,Research & Development,2,1,Other,1,580,2,Female,119,3,5,Research Scientist,2,Single,19262,21703,1,Y,No,20,3,4,80,3,21,6,1,6,2,2,2
19,No,Travel_Frequently,781,Sales,15,5,Other,1,581,3,Male,97,3,4,Manager,3,Divorced,15736,17035,4,Y,No,16,4,1,80,1,1,2,2,0,0,0,0
52,No,Travel_Frequently,306,Research & Development,19,3,Other,1,582,4,Male,30,4,1,Laboratory Technician,1,Single,5661,5788,6,Y,No,20,4,4,80,1,30,6,4,16,6,3,5
59,No,Travel_Rarely,261,Research & Development,4,4,Other,1,583,4,Female,34,3,1,Laboratory Technician,3,Married,5268,3069,0,Y,No,21,3,4,80,1,39,0,4,9,3,3,3
43,No,Travel_Rarely,740,Research & Development,3,2,Marketing,1,584,2,Female,95,2,4,Healthcare Representative,3,Divorced,14835,13890,2,Y,No,15,4,1,80,0,22,1,4,5,2,0,1
28,No,Travel_Frequently,920,Sales,18,5,Other,1,585,3,Female,117,1,5,Manufacturing Director,4,Divorced,18479,20188,8,Y,Yes,24,3,4,80,1,8,3,3,1,0,3,0
57,No,Travel_Frequently,440,Research & Development,10,2,Marketing,1,586,3,Male,56,1,2,Research Scientist,3,Married,9040,10247,2,Y,Yes,17,3,1,80,2,35,1,2,18,7,3,6
57,No,Non-Travel,553,Research & Development,13,5,Life Sciences,1,587,3,Female,67,1,2,Human Resources,2,Divorced,10465,12008,4,Y,No,18,4,1,80,2,38,1,1,19,7,5,6
35,No,Travel_Rarely,507,Sales,15,3,Medical,1,588,1,Female,61,3,2,Human Resources,4,Divorced,9839,6868,5,Y,No,19,3,4,80,2,15,3,4,0,0,2,0
52,No,Non-Travel,472,Research & Development,26,4,Medical,1,589,1,Male,57,2,2,Manager,4,Single,9252,12225,1,Y,No,13,3,1,80,2,32,0,3,9,3,2,3
25,No,Non-Travel,227,Research & Development,20,4,Other,1,590,1,Female,30,3,1,Sales Executive,4,Single,4556,4471,3,Y,No,19,3,3,80,0,5,4,2,1,0,0,0
46,No,Travel_Rarely,550,Research & Development,4,5,Medical,1,591,1,Male,68,2,3,Healthcare Representative,3,Single,11645,9925,2,Y,No,24,4,2,80,2,24,6,2,7,2,4,2
57,No,Travel_Frequently,274,Research & Development,22,2,Medical,1,592,1,Female,27,2,1,Research Scientist,4,Married,4889,7019,3,Y,No,12,3,4,80,1,36,5,3,10,4,3,3
48,No,Travel_Frequently,389,Sales,15,2,Medical,1,593,2,Male,45,4,2,Sales Executive,4,Divorced,8366,12762,3,Y,No,12,4,1,80,1,29,1,1,16,6,1,5
38,No,Non-Travel,863,Sales,12,2,Medical,1,594,2,Male,105,2,5,Manufacturing Director,1,Married,17386,18529,6,Y,No,21,4,2,80,2,19,2,3,14,5,0,4
59,No,Travel_Frequently,483,Research & Development,15,3,Life Sciences,1,595,2,Male,56,4,2,Laboratory Technician,4,Divorced,9296,6982,4,Y,No,13,3,4,80,0,37,4,1,11,4,1,3
25,No,Non-Travel,739,Research & Development,25,3,Other,1,596,1,Female,88,2,4,Laboratory Technician,3,Divorced,14801,15946,1,Y,Yes,15,3,2,80,0,4,0,4,2,0,0,0
41,No,Travel_Rarely,278,Research & Development,6,4,Other,1,597,3,Male,34,1,1,Human Resources,4,Single,5720,9995,4,Y,Yes,24,4,4,80,0,19,6,1,8,3,2,2
40,No,Non-Travel,256,Sales,13,4,Medical,1,598,2,Male,29,4,1,Healthcare Representative,4,Single,4942,2078,0,Y,No,13,3,1,80,1,19,0,1,14,5,4,4
47,Yes,Travel_Rarely,234,Research & Development,24,3,Technical Degree,1,599,1,Male,27,1,1,Research Scientist,2,Divorced,4697,4343,1,Y,Yes,21,4,4,80,0,25,2,1,5,2,2,1
42,No,Travel_Rarely,659,Research & Development,19,3,Medical,1,600,1,Female,75,4,3,Research Director,1,Married,12629,10941,4,Y,Yes,11,4,2,80,3,22,6,3,9,3,1,3
41,Yes,Travel_Frequently,464,Research & Development,14,5,Other,1,601,1,Female,66,2,2,Research Scientist,4,Married,9605,9715,5,Y,Yes,14,4,4,80,0,19,2,1,1,0,0,0
22,No,Travel_Rarely,340,Research & Development,14,5,Other,1,602,1,Female,31,2,1,Research Director,4,Single,6227,5292,2,Y,No,12,3,1,80,1,1,5,3,0,0,0,0
24,No,Non-Travel,755,Research & Development,3,3,Other,1,603,4,Female,101,3,4,Sales Executive,4,Married,15277,16711,0,Y,No,20,3,4,80,2,4,2,4,7,2,2,2
24,Yes,Travel_Frequently,434,Research & Development,13,2,Life Sciences,1,604,2,Male,49,1,2,Sales Executive,1,Married,8745,8358,1,Y,No,18,3,4,80,1,2,0,1,2,0,0,0
60,No,Travel_Frequently,533,Sales,28,3,Other,1,605,4,Female,68,2,2,Research Scientist,2,Married,10540,11536,6,Y,No,24,3,3,80,0,41,0,1,15,6,5,5
19,Yes,Travel_Rarely,436,Sales,25,4,Technical Degree,1,606,1,Female,57,3,2,Human Resources,2,Married,9435,9874,4,Y,No,24,3,2,80,3,1,6,1,0,0,1,0
40,No,Travel_Rarely,770,Research & Development,4,4,Life Sciences,1,607,1,Female,100,1,4,Research Director,1,Divorced,15341,11830,4,Y,No,18,4,4,80,1,20,5,1,8,3,0,2
54,No,Non-Travel,577,Research & Development,16,4,Technical Degree,1,608,3,Female,68,1,3,Healthcare Representative,2,Divorced,11404,11896,1,Y,No,24,4,3,80,1,32,4,1,10,4,5,3
25,No,Non-Travel,528,Research & Development,23,4,Other,1,609,2,Female,66,2,2,Healthcare Representative,3,Divorced,10750,7962,0,Y,No,22,4,3,80,1,3,1,2,6,2,2,2
22,Yes,Travel_Rarely,264,Research & Development,22,4,Marketing,1,610,1,Male,27,4,1,Sales Representative,2,Single,4838,3249,8,Y,No,21,3,1,80,2,1,5,1,4,1,1,1
50,No,Non-Travel,519,Research & Development,25,5,Marketing,1,611,1,Male,57,4,2,Laboratory Technician,3,Divorced,9333,6074,8,Y,No,13,3,3,80,0,31,1,1,11,4,5,3
52,No,Non-Travel,368,Research & Development,21,2,Medical,1,612,4,Female,50,1,1,Sales Executive,2,Divorced,7654,10222,1,Y,No,23,4,3,80,1,33,0,2,8,3,2,2
53,No,Travel_Rarely,419,Sales,16,5,Medical,1,613,3,Female,49,1,3,Sales Representative,2,Married,8715,7369,0,Y,No,11,4,4,80,0,34,3,1,6,2,1,2
42,No,Travel_Rarely,440,Research & Development,9,3,Marketing,1,614,4,Male,56,2,2,Sales Representative,3,Married,8766,9429,6,Y,No,11,3,3,80,3,21,3,4,8,3,2,2
40,No,Travel_Frequently,579,Sales,15,4,Life Sciences,1,615,2,Male,70,3,3,Healthcare Representative,1,Divorced,11501,18025,8,Y,Yes,19,4,4,80,1,19,6,4,7,2,1,2
25,No,Travel_Rarely,651,Research & Development,9,4,Other,1,616,4,Female,87,1,3,Manager,2,Married,13632,12619,6,Y,Yes,11,3,3,80,0,4,1,4,9,3,2,3
35,No,Non-Travel,210,Research & Development,19,4,Life Sciences,1,617,4,Male,30,1,1,Research Scientist,1,Married,4692,5360,6,Y,No,19,4,2,80,2,14,4,4,8,3,1,2
35,No,Travel_Frequently,328,Research & Development,10,3,Life Sciences,1,618,4,Female,38,4,1,Manufacturing Director,4,Divorced,6232,5414,6,Y,No,20,4,3,80,3,15,3,2,0,0,0,0
57,No,Travel_Rarely,332,Research & Development,14,2,Medical,1,619,1,Female,42,2,1,Research Director,1,Married,6751,6118,1,Y,Yes,14,4,4,80,0,38,2,4,15,6,4,5
56,No,Travel_Frequently,752,Research & Development,9,4,Marketing,1,620,4,Female,93,4,4,Healthcare Representative,3,Married,15028,14914,6,Y,No,17,3,4,80,0,36,6,4,15,6,5,5
46,No,Non-Travel,473,Research & Development,4,4,Marketing,1,621,2,Female,58,2,2,Manufacturing Director,4,Single,9421,11336,5,Y,No,11,3,4,80,0,24,2,4,14,5,2,4
29,No,Travel_Frequently,250,Sales,23,2,Life Sciences,1,622,1,Female,35,4,1,Research Director,2,Divorced,5563,5553,7,Y,No,15,4,1,80,0,10,1,3,8,3,1,2
52,No,Travel_Rarely,415,Research & Development,21,1,Life Sciences,1,623,4,Male,50,2,2,Sales Representative,1,Single,7840,8288,5,Y,No,13,4,4,80,2,31,6,3,12,4,3,4
48,No,Travel_Frequently,693,Research & Development,8,3,Marketing,1,624,3,Female,85,2,3,Sales Representative,3,Single,13673,16581,2,Y,No,23,3,1,80,1,26,5,2,6,2,1,2
36,No,Travel_Frequently,324,Research & Development,10,4,Medical,1,625,4,Male,44,4,1,Manufacturing Director,4,Single,6225,3275,7,Y,No,21,4,4,80,2,15,1,1,4,1,2,1
22,No,Travel_Rarely,270,Research & Development,11,5,Other,1,626,3,Female,35,2,1,Human Resources,1,Divorced,5632,7325,6,Y,No,14,4,1,80,0,1,6,3,0,0,0,0
